mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6953338623046875,0.1379069967850583,0.6266107082366943,0.16166733674587755,200,5,4,log2,20,,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 20, 'class_weight': None, 'bootstrap': False}",0.975949392444558,0.960571894497211,0.9922669468475158,0.9787471996752531,0.9881483611070008,0.9791367589143076,0.011032461751387258,25
1.306701421737671,0.2110371013121984,0.5942983627319336,0.13185419091293218,300,2,8,0.3,,,False,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 0.3, 'max_depth': None, 'class_weight': None, 'bootstrap': False}",0.9754311374681139,0.9561367578549212,0.9916451189633714,0.9927141400214631,0.9936031325025231,0.9819060573620785,0.014522168730667652,8
0.6596740245819092,0.17224486649628365,0.5118943691253662,0.11173360303124895,50,20,2,log2,20,balanced,True,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'class_weight': 'balanced', 'bootstrap': True}",0.9682337930180329,0.9550343656409794,0.9922669468475158,0.9852944990360848,0.9948801358417658,0.9791419480768757,0.015218235166070985,24
0.9830781936645507,0.06918418750333237,0.28839802742004395,0.07959018718231468,200,20,1,sqrt,10,balanced_subsample,False,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': 'balanced_subsample', 'bootstrap': False}",0.9760061148835306,0.9572416979834465,0.9918368969024614,0.9919911573979636,0.9918411202490631,0.9817833974832929,0.013726623830047567,9
0.94461088180542,0.05594844154868717,0.2848574161529541,0.0753316468642519,200,10,4,log2,5,balanced_subsample,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 5, 'class_weight': 'balanced_subsample', 'bootstrap': False}",0.9755831985086867,0.9550343656409794,0.9914072195644679,0.9896336548546509,0.990832236696632,0.9804981350530835,0.014012991526499994,14
1.2747471332550049,0.12096131266680174,0.382798433303833,0.1144330391331381,300,5,1,log2,5,balanced_subsample,False,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 5, 'class_weight': 'balanced_subsample', 'bootstrap': False}",0.9764481501567321,0.9539345125388013,0.9909779143494898,0.9746273288002556,0.9918411202490631,0.9775658052188684,0.01379848600952042,36
0.39833364486694334,0.1346366984958157,0.30828185081481935,0.09603952439096167,50,20,8,0.3,,,True,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_features': 0.3, 'max_depth': None, 'class_weight': None, 'bootstrap': True}",0.9696490646337669,0.9572416979834465,0.9912158119735271,0.9884041634711026,0.9925880764192047,0.9798197628962095,0.013998598618254272,20
0.48456788063049316,0.08221685218663398,0.24148435592651368,0.062335408806415395,50,5,2,sqrt,15,,True,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 15, 'class_weight': None, 'bootstrap': True}",0.9698736648751606,0.9599744650207633,0.9923890259898043,0.9750635436071439,0.9907309653422387,0.9776063329670223,0.012392955166644532,35
0.9139605045318604,0.18086419242549862,0.3805536270141602,0.0589901574545866,200,5,4,log2,15,balanced_subsample,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 15, 'class_weight': 'balanced_subsample', 'bootstrap': False}",0.9763617626074832,0.9572416979834465,0.9922669468475158,0.9787471996752531,0.9952250236203816,0.979968526146816,0.013527904248910401,19
0.7290430545806885,0.10510561450353383,0.24040355682373046,0.10446752065289362,100,10,8,log2,,balanced_subsample,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': None, 'class_weight': 'balanced_subsample', 'bootstrap': False}",0.9759210740490533,0.9550343656409794,0.9916451189633714,0.990069910477876,0.9888206144038874,0.9802982167070334,0.01381514387189231,16
1.389624261856079,0.47781868051074655,0.5895147323608398,0.36324181720608756,200,2,2,0.5,10,balanced,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': 10, 'class_weight': 'balanced', 'bootstrap': True}",0.9705060432234138,0.9594592573994534,0.9931281664991921,0.9750635436071439,0.9946202667764158,0.9785554555011238,0.01350624548698918,31
1.986612367630005,0.2796292420447315,0.557074499130249,0.18545931124760168,200,5,2,0.5,5,balanced_subsample,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': 5, 'class_weight': 'balanced_subsample', 'bootstrap': False}",0.977472920334216,0.9583491948701132,0.9914072195644679,0.9816596008201658,0.992179824698218,0.9802137520574362,0.012297496553793837,18
1.8990099430084229,0.5065443183509024,0.524816370010376,0.2331823252491086,200,10,1,log2,15,balanced,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 15, 'class_weight': 'balanced', 'bootstrap': False}",0.9765735412454141,0.9594592573994534,0.9922669468475158,0.9748453874053593,0.9956394856296457,0.9797569237054777,0.01307676429759668,21
2.1449472427368166,0.263769173930405,0.4293990612030029,0.1635164446024468,200,10,1,0.5,10,balanced_subsample,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 10, 'class_weight': 'balanced_subsample', 'bootstrap': False}",0.9771943157623841,0.960571894497211,0.9781265319939373,0.9682933784415881,0.992179824698218,0.9752731890786677,0.010606719006361096,38
1.8051018714904785,0.14557562872054047,0.255275297164917,0.030124124122873054,300,5,2,log2,,balanced_subsample,False,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'class_weight': 'balanced_subsample', 'bootstrap': False}",0.970294063391614,0.960571894497211,0.9922669468475158,0.9750635436071439,0.9956394856296457,0.978767186794626,0.013292835997747263,26
0.6721412181854248,0.09917567355081015,0.5371831893920899,0.058376099091180036,50,5,8,log2,20,,True,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': 20, 'class_weight': None, 'bootstrap': True}",0.976471824833427,0.9572416979834465,0.9914072195644679,0.9886224278009907,0.9915750921637778,0.9810636524692219,0.013139141720687109,12
1.6476029872894287,0.2742172126065674,0.5601271629333496,0.04993302837125597,300,2,4,log2,15,,True,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 15, 'class_weight': None, 'bootstrap': True}",0.9765852613488053,0.9594592573994534,0.9919582341241302,0.9750635436071439,0.9907309653422387,0.9787594523643541,0.011903019253271446,27
1.6293416023254395,0.16120682305608802,0.28887271881103516,0.15270007656996437,300,5,4,log2,10,,True,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10, 'class_weight': None, 'bootstrap': True}",0.9765852613488053,0.9594592573994534,0.9919582341241302,0.9750635436071439,0.9907309653422387,0.9787594523643541,0.011903019253271446,27
1.4404543399810792,0.06919705262063022,0.17909650802612304,0.0644181477696873,200,2,1,0.3,5,balanced,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.3, 'max_depth': 5, 'class_weight': 'balanced', 'bootstrap': True}",0.9703625901492601,0.9550343656409794,0.992697369884517,0.9750635436071439,0.9948801358417658,0.9776076010247332,0.014795640909858363,34
0.7599580764770508,0.2107582232832427,0.18934059143066406,0.04478091023003387,100,5,2,0.3,10,balanced_subsample,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.3, 'max_depth': 10, 'class_weight': 'balanced_subsample', 'bootstrap': True}",0.9705060432234138,0.9594592573994534,0.9923890259898043,0.9750635436071439,0.9956394856296457,0.9786114711698921,0.01360049512151601,30
0.32920303344726565,0.06041844020834721,0.19801549911499022,0.02897855650226161,50,5,8,sqrt,,,False,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': None, 'bootstrap': False}",0.9880284405808648,0.9561367578549212,0.9918368969024614,0.9829319809462268,0.9876798059785975,0.9813227764526143,0.012906196624370966,11
0.6282878398895264,0.026013026740287458,0.09097399711608886,0.028757208840348023,100,2,1,sqrt,20,balanced,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'class_weight': 'balanced', 'bootstrap': True}",0.9564454300040419,0.9599744650207633,0.9790880458558111,0.9749468165568058,0.9907309653422387,0.9722371445559321,0.012617845585674727,40
2.601986360549927,0.1342779501176379,0.5804581642150879,0.07855103374192661,300,5,2,log2,,balanced_subsample,True,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'class_weight': 'balanced_subsample', 'bootstrap': True}",0.9705060432234138,0.960571894497211,0.9931281664991921,0.9750635436071439,0.9907309653422387,0.97800012263384,0.012324446647458024,33
2.8303537368774414,0.39473639980840936,0.39399003982543945,0.184003785511167,300,10,4,0.5,10,balanced_subsample,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 10, 'class_weight': 'balanced_subsample', 'bootstrap': False}",0.9770505110620417,0.9594592573994534,0.9920747979899573,0.9964856961796884,0.9901600240391304,0.9830460573340541,0.01345387883599596,4
1.4361822605133057,0.4994185909522309,0.8860518455505371,0.2717145836948432,100,20,2,0.3,,,False,"{'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 0.3, 'max_depth': None, 'class_weight': None, 'bootstrap': False}",0.9755155657812287,0.9594592573994534,0.9918368969024614,0.9967038915198361,0.9940911758925788,0.9835213574991115,0.014126045602950553,3
0.8910041809082031,0.205883716322141,0.369172477722168,0.3399636726452476,100,5,4,sqrt,15,,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 15, 'class_weight': None, 'bootstrap': False}",0.975949392444558,0.960571894497211,0.9922669468475158,0.9787471996752531,0.9907309653422387,0.9796532797613553,0.011493117428844672,22
0.7100395202636719,0.05998951008541706,0.18507952690124513,0.14953903245656883,100,2,1,0.3,,balanced_subsample,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.3, 'max_depth': None, 'class_weight': 'balanced_subsample', 'bootstrap': True}",0.9624823248685795,0.960571894497211,0.9907555914973495,0.9749468165568058,0.9900352546356423,0.9757583764111176,0.01293280417434115,37
1.6152411937713622,0.18076227365068548,0.7247477054595948,0.07441980246511415,300,20,8,0.3,5,balanced_subsample,False,"{'n_estimators': 300, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_features': 0.3, 'max_depth': 5, 'class_weight': 'balanced_subsample', 'bootstrap': False}",0.9746550346459728,0.9888682211198794,0.9907868765374429,0.996049591973868,0.989825403496255,0.9880370255546836,0.007137643357012768,2
2.032683992385864,0.12072320087332516,0.22435860633850097,0.11464370509778052,300,10,8,0.3,,balanced,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 0.3, 'max_depth': None, 'class_weight': 'balanced', 'bootstrap': False}",0.9754986956203074,0.9550343656409794,0.9907868765374429,0.996049591973868,0.989825403496255,0.9814389866537706,0.014857159142610026,10
0.5358380794525146,0.18902351157020567,0.6454799175262451,0.1234444327576712,50,5,2,sqrt,5,,False,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 5, 'class_weight': None, 'bootstrap': False}",0.9828592913273317,0.9572416979834465,0.9918368969024614,0.9884041634711026,0.9936031325025231,0.9827890364373731,0.013289165076376765,6
0.6597936630249024,0.2298698963677085,0.1709040641784668,0.0836636272511003,50,2,4,0.3,,balanced,True,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.3, 'max_depth': None, 'class_weight': 'balanced', 'bootstrap': True}",0.9705985640272224,0.9572416979834465,0.9931281664991921,0.9750635436071439,0.9946202667764158,0.9781304477786842,0.01413733171039296,32
2.1348431587219237,0.2579196975714537,0.37366600036621095,0.11570820454979698,300,10,1,0.5,15,balanced,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 15, 'class_weight': 'balanced', 'bootstrap': False}",0.9770505110620417,0.960571894497211,0.965813548849131,0.9720257710292838,0.992179824698218,0.973528310027177,0.010862124714011323,39
0.733757495880127,0.1824855224686783,0.8249329566955567,0.06742442458037187,100,10,8,sqrt,20,,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 20, 'class_weight': None, 'bootstrap': True}",0.983189891457944,0.9561367578549212,0.9914072195644679,0.9886224278009907,0.9932611291926167,0.9825234851741881,0.01362437751168792,7
1.3361181735992431,0.11798920076339726,0.535502576828003,0.09049448167099744,100,5,2,sqrt,10,balanced,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': 'balanced', 'bootstrap': False}",0.9705060432234138,0.9594592573994534,0.992697369884517,0.9750635436071439,0.9956394856296457,0.9786731399488348,0.013663380609083592,29
0.7233112335205079,0.28309273579966066,0.18505406379699707,0.1311716403214522,50,20,8,0.5,,balanced_subsample,False,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': None, 'class_weight': 'balanced_subsample', 'bootstrap': False}",0.982680237176909,0.9888682211198794,0.9903583121729723,0.9958316829828494,0.989825403496255,0.9895127713897731,0.004191426740181657,1
2.384256601333618,0.5118733427453437,0.4309278964996338,0.385353248652593,300,10,4,0.5,20,balanced,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 20, 'class_weight': 'balanced', 'bootstrap': False}",0.9770505110620417,0.9594592573994534,0.9920747979899573,0.9964856961796884,0.9901600240391304,0.9830460573340541,0.01345387883599596,4
0.28451976776123045,0.03877169239388347,0.2599283218383789,0.17808751080941881,50,10,2,log2,10,,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10, 'class_weight': None, 'bootstrap': True}",0.9765852613488053,0.9588618815605467,0.9931281664991921,0.9785988515241054,0.9907309653422387,0.9795810252549776,0.012223488715500365,23
1.9209571838378907,0.2389797995585829,0.4978952884674072,0.22798827444348516,200,10,2,0.5,10,balanced,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': 10, 'class_weight': 'balanced', 'bootstrap': True}",0.9770650117397481,0.9594592573994534,0.9922669468475158,0.9818778213963565,0.9936031325025231,0.9808544339771194,0.012376876727196078,13
2.0449429988861083,0.15609604679584219,0.25129127502441406,0.13747017469944703,200,10,8,sqrt,,balanced,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced', 'bootstrap': True}",0.9832175495158832,0.9561367578549212,0.9912158119735271,0.9785290061566608,0.9928520604230503,0.9803902371848086,0.013207416427827051,15
1.1239835739135742,0.4081232204034126,0.06905732154846192,0.007479074818347139,200,20,8,0.5,,balanced_subsample,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': None, 'class_weight': 'balanced_subsample', 'bootstrap': True}",0.9760477943650708,0.9550343656409794,0.9907868765374429,0.9886224278009907,0.990832236696632,0.9802647402082233,0.01375930746737654,17
